34°05′50″N,34.09726876,119°26′54″W,-119.4482131,96.3347,287.58°
32°23′55″N,32.39858206,118°19′35″W,-118.32638717,93.3162,197.575°
35°06′41″N,35.11135416,118°08′41″W,-118.14480635,99.9571,350.189°
34°06′14″N,34.10391623,117°07′26″W,-117.12401826,50.3586,54.862°
32°37′34″N,32.62604364,117°39′57″W,-117.66573105,74.0234,171.959°
34°33′25″N,34.55696903,117°50′56″W,-117.84887303,60.1541,359.714°
34°22′00″N,34.36669008,119°13′12″W,-119.22003883,91.7901,301.184°
34°09′41″N,34.16125723,118°40′25″W,-118.67369426,57.8136,304.8°
34°04′46″N,34.07935222,117°03′06″W,-117.05163019,52.9308,58.93°
32°51′59″N,32.86637946,118°08′24″W,-118.13990652,59.2223,196.886°
34°22′41″N,34.37802956,117°00′59″W,-117.01653158,67.2873,44.521°
33°46′01″N,33.76698052,116°35′20″W,-116.5889047,72.3371,85.25°
34°05′04″N,34.0843944,119°23′52″W,-119.39788034,93.3196,287.565°
33°36′04″N,33.60123953,119°16′10″W,-119.26943098,82.2521,266.28°
34°24′03″N,34.40095018,116°53′42″W,-116.89499078,73.4079,47.472°
33°58′08″N,33.96893079,117°19′17″W,-117.32148742,35.7673,56.797°
32°53′58″N,32.89947938,118°24′01″W,-118.40041557,63.2041,210.748°
34°27′55″N,34.46538652,118°48′20″W,-118.80543518,76.9989,314.616°
33°31′07″N,33.51852422,116°29′23″W,-116.48975921,78.7967,98.105°
33°58′08″N,33.96882683,118°44′18″W,-118.73836978,54.9511,291.037°
33°07′00″N,33.11670892,117°39′56″W,-117.66550426,40.71,165.33°
33°09′33″N,33.1591188,118°00′56″W,-118.01560616,37.7865,195.271°
32°35′34″N,32.59277086,118°27′57″W,-118.46586065,83.7424,205.64°
33°04′46″N,33.07948893,117°39′05″W,-117.6514255,43.4051,165.143°
33°23′42″N,33.39510074,117°12′23″W,-117.20640136,41.8745,118.588°
33°46′53″N,33.78140237,118°30′07″W,-118.50196601,38.4044,280.002°
32°31′08″N,32.51876625,117°45′30″W,-117.75823227,80.8703,176.473°
32°19′14″N,32.32048642,117°38′31″W,-117.64184283,95.1448,172.885°
34°16′43″N,34.27848365,117°31′16″W,-117.52111252,44.8871,24.225°
33°15′04″N,33.25113578,117°54′45″W,-117.91248165,30.3615,187.535°
34°22′01″N,34.36687633,117°27′54″W,-117.46498462,51.7759,24.658°
32°25′02″N,32.41726879,117°42′54″W,-117.71486268,88.0506,175.106°
34°55′59″N,34.93314117,117°04′17″W,-117.07144678,96.7748,26.881°
32°46′45″N,32.77921272,118°09′51″W,-118.16418975,65.3991,196.551°
34°51′02″N,34.85054309,117°48′23″W,-117.80636786,80.4721,1.504°
34°03′49″N,34.06369073,119°00′07″W,-119.00184661,71.3903,291.732°
33°36′12″N,33.60324753,118°58′41″W,-118.97813267,65.5326,265.268°
33°22′10″N,33.36950752,117°15′47″W,-117.26313097,39.9872,123.08°
32°20′24″N,32.33987902,117°38′07″W,-117.63521975,93.8632,172.55°
33°56′48″N,33.9467016,117°52′28″W,-117.87437885,18.0608,354.393°
33°30′32″N,33.50888632,117°27′15″W,-117.45409552,25.5688,118.61°
33°53′12″N,33.88668271,116°14′25″W,-116.24034826,93.1271,81.017°
33°43′07″N,33.71868725,119°31′23″W,-119.52311955,96.5959,271.78°
35°04′54″N,35.08169311,117°55′47″W,-117.92963284,96.545,357.111°
33°13′20″N,33.22220298,116°42′04″W,-116.70106705,73.2877,115.661°
34°44′18″N,34.7382636,118°56′48″W,-118.94661275,96.214,319.371°
33°54′30″N,33.90823702,117°02′41″W,-117.04478885,48.3692,71.318°
32°47′09″N,32.78593335,117°19′15″W,-117.32071346,69.204,153.957°
33°17′25″N,33.29017198,116°17′17″W,-116.28802247,93.76,106.563°
33°36′17″N,33.60485805,116°46′11″W,-116.76967751,62.0487,94.929°
33°29′42″N,33.4949559,117°52′22″W,-117.87286431,13.3555,187.255°
32°51′09″N,32.85239694,116°48′50″W,-116.81377624,82.8619,133.811°
32°41′33″N,32.69257498,117°45′37″W,-117.76017172,68.8754,175.96°
33°30′16″N,33.50454242,117°25′51″W,-117.4307807,26.8934,117.79°
33°43′04″N,33.71778419,117°23′03″W,-117.38415942,26.5053,85.215°
33°14′09″N,33.23592246,116°53′43″W,-116.89520923,62.9351,119.407°
33°12′12″N,33.20323913,118°50′53″W,-118.84813331,66.8764,240.305°
34°53′21″N,34.88919309,118°11′54″W,-118.19838717,85.5488,346.401°
32°36′00″N,32.60009077,118°19′32″W,-118.32545535,80.108,200.503°
33°23′39″N,33.39422012,116°39′37″W,-116.66033069,71.0984,106.188°
32°44′12″N,32.7367306,117°58′54″W,-117.98179608,66.1388,186.978°
34°20′58″N,34.349399,118°37′56″W,-118.63234741,64.3423,315.611°
33°22′26″N,33.37376511,118°47′34″W,-118.79273996,58.8047,248.686°
33°08′40″N,33.14441428,118°49′28″W,-118.82441013,67.8688,236.753°
32°36′40″N,32.61109395,118°03′28″W,-118.05791424,75.3651,189.53°
34°23′18″N,34.3883272,119°02′27″W,-119.04092615,83.9911,305.602°
34°12′57″N,34.21574345,118°46′25″W,-118.7736725,64.6578,304.701°
34°47′19″N,34.78850879,117°56′49″W,-117.94687944,76.3847,355.598°
32°26′43″N,32.44526377,118°16′51″W,-118.28077249,89.4576,196.563°
33°28′40″N,33.47783198,119°27′53″W,-119.46461367,94.4462,261.659°
32°44′23″N,32.73976944,117°06′08″W,-117.10227336,78.2333,146.571°
33°14′37″N,33.24371513,118°59′35″W,-118.99295822,72.9984,245.523°
32°34′49″N,32.580281,117°10′31″W,-117.17526987,85.6937,152.984°
33°44′26″N,33.74043071,119°23′43″W,-119.39526305,89.2852,272.817°
34°15′55″N,34.26533992,119°00′09″W,-119.00238588,77.5296,301.38°
33°37′24″N,33.62340258,116°42′46″W,-116.71278414,65.2038,93.53°
33°11′56″N,33.19880185,118°52′59″W,-118.88312052,68.7828,240.933°
33°02′13″N,33.03695032,118°43′22″W,-118.72282879,67.7671,228.742°
33°04′33″N,33.07593138,118°10′45″W,-118.17923438,46.4425,204.743°
34°30′11″N,34.5029706,116°28′19″W,-116.47189896,96.6793,53.914°
32°30′50″N,32.51388838,118°41′59″W,-118.69961374,95.0073,211.679°
33°16′41″N,33.27819319,118°10′47″W,-118.17967631,34.2388,214.553°
32°59′53″N,32.99807653,116°47′33″W,-116.79244962,77.126,127.811°
32°50′23″N,32.8397415,116°36′17″W,-116.60478824,92.4751,128.928°
32°37′35″N,32.62650143,116°41′03″W,-116.68410527,99.3469,137.203°
34°06′12″N,34.10340308,116°49′40″W,-116.82776723,65.0082,63.416°
33°50′53″N,33.84794922,117°54′02″W,-117.900634,11.6203,343.636°
33°40′17″N,33.67136615,116°46′47″W,-116.77971956,61.1984,90.694°
32°51′50″N,32.86402142,117°20′29″W,-117.34148508,63.8314,152.826°
32°33′51″N,32.56418575,118°05′48″W,-118.09671686,78.9511,190.764°
34°31′43″N,34.52862103,117°19′27″W,-117.32409,65.3482,26.916°
33°54′59″N,33.91634961,117°50′58″W,-117.84943445,15.8798,358.793°
34°06′00″N,34.09986497,117°26′12″W,-117.43664825,36.8888,39.152°
34°39′41″N,34.66133815,117°51′35″W,-117.8596016,67.3731,359.226°
33°39′10″N,33.65289751,117°17′43″W,-117.29513919,31.6344,94.076°
33°27′03″N,33.45092764,118°20′18″W,-118.33832704,32.8199,240.375°
32°53′31″N,32.89207716,118°40′12″W,-118.67001206,72.77,221.232°
33°54′50″N,33.91386138,118°07′44″W,-118.12888583,22.6957,313.864°
33°10′59″N,33.18346809,117°43′00″W,-117.71668387,35.5396,168.078°
34°17′48″N,34.29675133,118°57′54″W,-118.96512779,76.8674,303.582°
33°55′14″N,33.92041881,116°54′45″W,-116.91255878,55.8592,72.928°
33°19′17″N,33.32138059,116°35′24″W,-116.58991111,76.5357,108.913°
34°22′48″N,34.37986261,116°33′57″W,-116.56579431,87.476,56.433°
34°10′09″N,34.1691978,117°14′09″W,-117.23593717,48.2365,46.088°
32°41′58″N,32.69938285,118°33′08″W,-118.55228988,79.5998,211.188°
33°37′15″N,33.62077726,116°36′49″W,-116.61374042,70.9026,93.34°
32°53′50″N,32.89729779,118°08′56″W,-118.14889527,57.3367,198°
33°23′04″N,33.38455338,117°49′43″W,-117.8285679,20.8973,177.621°
34°28′47″N,34.47974696,117°46′44″W,-117.77875781,54.9416,3.856°
32°47′05″N,32.78482158,117°02′51″W,-117.04751137,77.479,143.341°
33°08′36″N,33.1432135,119°11′30″W,-119.19174772,86.3698,244.596°
34°52′04″N,34.86774334,118°07′23″W,-118.12308885,83.1787,349.015°
33°00′14″N,33.00401501,118°42′19″W,-118.70515447,68.5595,226.752°
33°06′49″N,33.11348691,118°51′15″W,-118.8542741,70.499,236.091°
32°49′34″N,32.82615274,118°43′32″W,-118.72567467,78.3329,220.846°
34°21′45″N,34.36238317,117°09′40″W,-117.16111085,60.9072,39.742°
34°27′59″N,34.46632132,116°51′32″W,-116.85895895,77.9823,46.014°
33°24′41″N,33.41127165,117°05′59″W,-117.09982951,46.8801,113.747°
32°16′24″N,32.27320671,118°10′24″W,-118.17320561,99.5426,191.158°
34°04′59″N,34.08293921,119°22′43″W,-119.37860099,92.2339,287.702°
34°17′22″N,34.28934868,116°48′28″W,-116.8077931,72.5173,54.652°
34°08′12″N,34.13660391,117°47′05″W,-117.78462656,31.2828,6.191°
34°53′38″N,34.89386938,117°09′35″W,-117.1597119,92.1245,24.889°
34°07′00″N,34.11666098,117°45′24″W,-117.75671223,30.1361,9.496°
34°01′36″N,34.02663187,116°26′07″W,-116.43524778,84.1796,73.399°
34°01′14″N,34.02052978,118°28′24″W,-118.47340797,42.8875,302.728°
34°53′33″N,34.89239326,118°33′44″W,-118.56233067,92.8939,333.982°
34°58′41″N,34.9781707,118°36′32″W,-118.60876677,99.3744,334.146°
